ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,DAYNIGHT,TYPE,YEAR,MONTH,geometry,longitude,latitude
2014-09-11,0535,Aqua,MODIS,74,D,0.0,2014,9,POINT (116.81019999999998 0.7164),116.81019999999998,0.7164
2014-09-11,0535,Aqua,MODIS,78,D,0.0,2014,9,POINT (116.83520000000001 0.5462999999999999),116.83520000000001,0.5462999999999999
2014-09-11,0535,Aqua,MODIS,78,D,0.0,2014,9,POINT (116.65990000000001 0.8283),116.65990000000001,0.8283
2014-09-11,0535,Aqua,MODIS,85,D,0.0,2014,9,POINT (116.51099999999998 0.8362000000000002),116.51099999999998,0.8362000000000002
2014-09-11,0535,Aqua,MODIS,71,D,0.0,2014,9,POINT (116.85119999999999 0.6308999999999999),116.85119999999999,0.6308999999999999
2014-09-11,0535,Aqua,MODIS,72,D,0.0,2014,9,POINT (116.6316 0.6596),116.6316,0.6596
2014-09-13,0523,Aqua,MODIS,73,D,0.0,2014,9,POINT (116.78920000000001 1.2826),116.78920000000001,1.2826
2014-09-13,0523,Aqua,MODIS,74,D,0.0,2014,9,POINT (117.84490000000001 0.9385000000000001),117.84490000000001,0.9385000000000001
2014-09-13,0523,Aqua,MODIS,75,D,0.0,2014,9,POINT (116.9348 0.8721000000000001),116.9348,0.8721000000000001
2014-09-13,0523,Aqua,MODIS,89,D,0.0,2014,9,POINT (117.02249999999998 1.0016),117.02249999999998,1.0016
2014-09-13,0523,Aqua,MODIS,72,D,0.0,2014,9,POINT (116.7492 0.4649),116.7492,0.4649
2014-09-18,0541,Aqua,MODIS,100,D,0.0,2014,9,POINT (116.7998 0.6732),116.7998,0.6732
2014-09-18,0541,Aqua,MODIS,82,D,0.0,2014,9,POINT (117.6607 0.8335),117.6607,0.8335
2014-09-18,0541,Aqua,MODIS,94,D,0.0,2014,9,POINT (117.7348 0.9172000000000001),117.7348,0.9172000000000001
2014-09-18,0541,Aqua,MODIS,81,D,0.0,2014,9,POINT (117.4917 0.791),117.4917,0.791
2014-09-18,0541,Aqua,MODIS,73,D,0.0,2014,9,POINT (117.47349999999999 0.7884000000000001),117.47349999999999,0.7884000000000001
2014-09-18,0541,Aqua,MODIS,80,D,0.0,2014,9,POINT (117.36270000000002 0.8086000000000001),117.36270000000002,0.8086000000000001
2014-09-18,0541,Aqua,MODIS,100,D,0.0,2014,9,POINT (117.8333 0.9313),117.8333,0.9313
2014-09-18,0541,Aqua,MODIS,100,D,0.0,2014,9,POINT (117.66970000000002 0.8348),117.66970000000002,0.8348
2014-09-18,0541,Aqua,MODIS,88,D,0.0,2014,9,POINT (117.66850000000001 0.8437999999999999),117.66850000000001,0.8437999999999999
2014-09-18,0541,Aqua,MODIS,74,D,0.0,2014,9,POINT (117.793 1.0639000000000003),117.793,1.0639000000000003
2014-09-18,0541,Aqua,MODIS,85,D,0.0,2014,9,POINT (116.6512 0.8075),116.6512,0.8075
2014-09-18,0541,Aqua,MODIS,75,D,0.0,2014,9,POINT (116.64159999999998 0.8061000000000001),116.64159999999998,0.8061000000000001
2014-09-18,0541,Aqua,MODIS,78,D,0.0,2014,9,POINT (116.7819 1.0294),116.7819,1.0294
2014-09-18,0541,Aqua,MODIS,91,D,0.0,2014,9,POINT (117.7542 1.1601000000000001),117.7542,1.1601000000000001
2014-09-18,0541,Aqua,MODIS,78,D,0.0,2014,9,POINT (117.76819999999998 1.1896),117.76819999999998,1.1896
2014-09-18,0541,Aqua,MODIS,74,D,0.0,2014,9,POINT (117.7324 1.1844999999999999),117.7324,1.1844999999999999
2014-09-18,0541,Aqua,MODIS,82,D,0.0,2014,9,POINT (117.7298 1.2024),117.7298,1.2024
2014-09-18,0541,Aqua,MODIS,74,D,0.0,2014,9,POINT (117.99709999999999 1.1023),117.99709999999999,1.1023
2014-09-18,0541,Aqua,MODIS,77,D,0.0,2014,9,POINT (117.53810000000001 1.2204999999999997),117.53810000000001,1.2204999999999997
2014-09-18,0541,Aqua,MODIS,93,D,0.0,2014,9,POINT (117.4387 0.4513),117.4387,0.45130000000000003
2014-09-18,0541,Aqua,MODIS,94,D,0.0,2014,9,POINT (117.4452 0.4707000000000001),117.4452,0.4707000000000001
2014-09-18,0541,Aqua,MODIS,75,D,0.0,2014,9,POINT (117.4361 0.4694),117.4361,0.4694
2014-09-18,0541,Aqua,MODIS,77,D,0.0,2014,9,POINT (117.901 1.2177999999999998),117.901,1.2177999999999998
2014-09-18,0541,Aqua,MODIS,89,D,0.0,2014,9,POINT (117.4792 0.4026000000000001),117.4792,0.40260000000000007
2014-09-18,0541,Aqua,MODIS,91,D,0.0,2014,9,POINT (117.4701 0.4013),117.4701,0.40130000000000005
2014-09-18,0541,Aqua,MODIS,88,D,0.0,2014,9,POINT (116.8511 0.6523000000000001),116.8511,0.6523000000000001
2014-09-18,0541,Aqua,MODIS,96,D,0.0,2014,9,POINT (116.84170000000002 0.651),116.84170000000002,0.651
2014-09-18,0541,Aqua,MODIS,86,D,0.0,2014,9,POINT (116.8092 0.6745000000000001),116.8092,0.6745000000000001
2014-09-18,0541,Aqua,MODIS,73,D,0.0,2014,9,POINT (116.80800000000002 0.6838),116.80800000000002,0.6838
2014-09-18,0541,Aqua,MODIS,98,D,0.0,2014,9,POINT (116.7985 0.6824),116.7985,0.6824
2014-09-18,0541,Aqua,MODIS,87,D,0.0,2014,9,POINT (116.8701 0.7209),116.8701,0.7209
2014-09-18,0541,Aqua,MODIS,87,D,0.0,2014,9,POINT (116.77449999999999 0.7422),116.77449999999999,0.7422
2014-09-18,0541,Aqua,MODIS,82,D,0.0,2014,9,POINT (116.66929999999999 0.7269),116.66929999999999,0.7269
2014-09-18,0541,Aqua,MODIS,71,D,0.0,2014,9,POINT (116.6685 0.4251),116.6685,0.4251
2014-09-18,0542,Aqua,MODIS,99,D,0.0,2014,9,POINT (117.79620000000001 1.4418),117.79620000000001,1.4418
2014-09-18,0542,Aqua,MODIS,80,D,0.0,2014,9,POINT (117.63800000000002 1.3734000000000002),117.63800000000002,1.3734000000000002
2014-09-18,0542,Aqua,MODIS,76,D,0.0,2014,9,POINT (117.8052 1.4431),117.8052,1.4431
2014-09-20,0529,Aqua,MODIS,81,D,0.0,2014,9,POINT (117.86310000000002 0.9617),117.86310000000002,0.9617
2014-09-20,0529,Aqua,MODIS,73,D,0.0,2014,9,POINT (117.1682 1.2367999999999997),117.1682,1.2367999999999997
2014-09-20,0529,Aqua,MODIS,81,D,0.0,2014,9,POINT (117.1549 1.2348000000000001),117.1549,1.2348000000000001
2014-09-20,0529,Aqua,MODIS,81,D,0.0,2014,9,POINT (117.868 0.9656999999999999),117.868,0.9656999999999999
2014-09-20,0529,Aqua,MODIS,77,D,0.0,2014,9,POINT (117.9047 1.0097999999999998),117.9047,1.0097999999999998
2014-09-20,0529,Aqua,MODIS,83,D,0.0,2014,9,POINT (117.8927 1.0081000000000002),117.8927,1.0081000000000002
2014-09-20,0529,Aqua,MODIS,78,D,0.0,2014,9,POINT (117.056 1.1954),117.056,1.1954
2014-09-20,0529,Aqua,MODIS,71,D,0.0,2014,9,POINT (117.4504 0.3011),117.4504,0.3011
2014-09-20,0529,Aqua,MODIS,82,D,0.0,2014,9,POINT (117.45459999999999 0.4634999999999999),117.45459999999999,0.4634999999999999
2014-09-20,0529,Aqua,MODIS,75,D,0.0,2014,9,POINT (117.4825 0.408),117.4825,0.408
2014-09-20,0529,Aqua,MODIS,72,D,0.0,2014,9,POINT (116.8713 0.6298),116.8713,0.6298
2014-09-20,0529,Aqua,MODIS,79,D,0.0,2014,9,POINT (117.766 1.2448),117.766,1.2448
2014-09-20,0529,Aqua,MODIS,80,D,0.0,2014,9,POINT (116.84409999999998 0.8321999999999999),116.84409999999998,0.8321999999999999
2014-09-20,0529,Aqua,MODIS,86,D,0.0,2014,9,POINT (117.16059999999999 1.2325),117.16059999999999,1.2325
2014-09-22,0517,Aqua,MODIS,86,D,0.0,2014,9,POINT (117.6655 1.1676),117.6655,1.1676
2014-09-22,0517,Aqua,MODIS,72,D,0.0,2014,9,POINT (117.64489999999999 1.2691),117.64489999999999,1.2691
2014-09-22,0517,Aqua,MODIS,73,D,0.0,2014,9,POINT (117.2644 0.8188000000000001),117.2644,0.8188000000000001
2014-09-22,0517,Aqua,MODIS,81,D,0.0,2014,9,POINT (117.2416 0.8153999999999999),117.2416,0.8153999999999999
2014-09-22,0517,Aqua,MODIS,85,D,0.0,2014,9,POINT (117.24749999999999 0.8101999999999999),117.24749999999999,0.8101999999999999
2014-09-22,0517,Aqua,MODIS,92,D,0.0,2014,9,POINT (117.68670000000002 1.1707),117.68670000000002,1.1707
2014-09-22,0517,Aqua,MODIS,72,D,0.0,2014,9,POINT (117.9464 1.2491),117.9464,1.2491
2014-09-22,0517,Aqua,MODIS,72,D,0.0,2014,9,POINT (117.9414 1.2466),117.9414,1.2466
2014-09-22,1442,Terra,MODIS,71,N,0.0,2014,9,POINT (116.9416 0.5974000000000002),116.9416,0.5974000000000002
2014-09-22,1442,Terra,MODIS,71,N,0.0,2014,9,POINT (116.6358 0.1765),116.6358,0.1765
2014-09-24,1430,Terra,MODIS,78,N,0.0,2014,9,POINT (117.58389999999999 0.8377),117.58389999999999,0.8377
2014-09-24,1430,Terra,MODIS,71,N,0.0,2014,9,POINT (116.6398 0.1732),116.6398,0.1732
2014-09-25,0547,Aqua,MODIS,71,D,0.0,2014,9,POINT (117.583 0.4944000000000001),117.583,0.4944000000000001
2014-09-25,0548,Aqua,MODIS,77,D,0.0,2014,9,POINT (117.5356 0.7632),117.5356,0.7632
2014-09-25,0548,Aqua,MODIS,76,D,0.0,2014,9,POINT (117.5266 0.7619000000000002),117.5266,0.7619000000000002
2014-09-25,0548,Aqua,MODIS,90,D,0.0,2014,9,POINT (117.6599 0.8182),117.6599,0.8182
2014-09-25,0548,Aqua,MODIS,81,D,0.0,2014,9,POINT (116.6936 1.3239),116.6936,1.3239
2014-09-25,0548,Aqua,MODIS,84,D,0.0,2014,9,POINT (117.63519999999998 0.8609),117.63519999999998,0.8609
2014-09-25,0548,Aqua,MODIS,79,D,0.0,2014,9,POINT (117.669 0.8195),117.669,0.8195
2014-09-25,0548,Aqua,MODIS,72,D,0.0,2014,9,POINT (117.8984 1.0086),117.8984,1.0086
2014-09-25,0548,Aqua,MODIS,86,D,0.0,2014,9,POINT (117.05050000000001 1.2835),117.05050000000001,1.2835
2014-09-25,0548,Aqua,MODIS,84,D,0.0,2014,9,POINT (117.09480000000002 1.3811999999999998),117.09480000000002,1.3811999999999998
2014-09-25,0548,Aqua,MODIS,87,D,0.0,2014,9,POINT (117.6096 0.6085999999999999),117.6096,0.6085999999999999
2014-09-25,0548,Aqua,MODIS,74,D,0.0,2014,9,POINT (116.7267 0.4449),116.7267,0.44489999999999996
2014-09-25,0548,Aqua,MODIS,74,D,0.0,2014,9,POINT (116.6381 0.5980999999999999),116.6381,0.5980999999999999
2014-09-27,0535,Aqua,MODIS,88,D,0.0,2014,9,POINT (117.5667 1.1774),117.5667,1.1774
2014-09-27,0535,Aqua,MODIS,76,D,0.0,2014,9,POINT (118.09430000000002 0.9962),118.09430000000002,0.9962
2014-09-27,0535,Aqua,MODIS,93,D,0.0,2014,9,POINT (117.6598 1.1716),117.6598,1.1716
2014-09-27,0535,Aqua,MODIS,75,D,0.0,2014,9,POINT (117.90429999999999 1.0071),117.90429999999999,1.0071
2014-09-27,0535,Aqua,MODIS,100,D,0.0,2014,9,POINT (118.10390000000001 0.9975999999999999),118.10390000000001,0.9975999999999999
2014-09-27,0535,Aqua,MODIS,80,D,0.0,2014,9,POINT (117.6498 1.1702000000000001),117.6498,1.1702000000000001
2014-09-27,0535,Aqua,MODIS,85,D,0.0,2014,9,POINT (118.02389999999998 1.1985999999999999),118.02389999999998,1.1985999999999999
2014-09-29,1448,Terra,MODIS,100,N,0.0,2014,9,POINT (116.85249999999999 0.2788999999999999),116.85249999999999,0.2788999999999999
2014-09-29,1448,Terra,MODIS,100,N,0.0,2014,9,POINT (116.84440000000001 0.2684000000000001),116.84440000000001,0.2684000000000001
2014-10-01,1436,Terra,MODIS,75,N,0.0,2014,10,POINT (116.8661 0.2952),116.8661,0.2952
2014-10-01,1436,Terra,MODIS,100,N,0.0,2014,10,POINT (116.8579 0.2846000000000001),116.8579,0.2846000000000001
2014-10-02,0554,Aqua,MODIS,77,D,0.0,2014,10,POINT (116.8142 0.3556),116.8142,0.35559999999999997
2014-10-02,0554,Aqua,MODIS,92,D,0.0,2014,10,POINT (116.8546 0.2767),116.8546,0.27669999999999995
2014-10-02,0554,Aqua,MODIS,74,D,0.0,2014,10,POINT (116.85320000000002 0.2859),116.85320000000002,0.2859
2014-10-03,1424,Terra,MODIS,100,N,0.0,2014,10,POINT (116.86209999999998 0.2954999999999999),116.86209999999998,0.29549999999999993
2014-10-04,1507,Terra,MODIS,100,N,0.0,2014,10,POINT (116.8659 0.2929),116.8659,0.2929
2014-10-05,1411,Terra,MODIS,98,N,0.0,2014,10,POINT (116.85949999999998 0.2886),116.85949999999998,0.2886
2014-10-05,1411,Terra,MODIS,92,N,0.0,2014,10,POINT (116.85390000000001 0.2907),116.85390000000001,0.2907
2014-10-08,1442,Terra,MODIS,88,N,0.0,2014,10,POINT (116.85970000000002 0.3984),116.85970000000002,0.3984
2014-10-08,1442,Terra,MODIS,76,N,0.0,2014,10,POINT (116.814 0.4200999999999999),116.814,0.4200999999999999
2014-10-08,1442,Terra,MODIS,77,N,0.0,2014,10,POINT (116.8266 0.4584),116.8266,0.45840000000000003
2014-10-08,1442,Terra,MODIS,83,N,0.0,2014,10,POINT (116.8253 0.4674000000000001),116.8253,0.4674000000000001
2014-10-08,1442,Terra,MODIS,75,N,0.0,2014,10,POINT (118.26030000000002 1.2054),118.26030000000002,1.2054
2014-10-08,1738,Aqua,MODIS,91,N,0.0,2014,10,POINT (116.87150000000001 0.3035),116.87150000000001,0.3035
2014-10-12,1418,Terra,MODIS,100,N,0.0,2014,10,POINT (116.80710000000002 0.2534),116.80710000000002,0.2534
2014-10-13,0239,Terra,MODIS,80,D,0.0,2014,10,POINT (116.80619999999999 0.2495),116.80619999999999,0.24949999999999997
2014-10-13,0239,Terra,MODIS,80,D,0.0,2014,10,POINT (116.8729 0.3684),116.8729,0.3684
2014-10-13,0535,Aqua,MODIS,76,D,0.0,2014,10,POINT (116.8518 0.5315),116.8518,0.5315
2014-10-13,0535,Aqua,MODIS,72,D,0.0,2014,10,POINT (117.72989999999999 0.9226999999999997),117.72989999999999,0.9226999999999997
2014-10-13,0535,Aqua,MODIS,83,D,0.0,2014,10,POINT (116.9301 0.8498),116.9301,0.8498
2014-10-13,1756,Aqua,MODIS,75,N,0.0,2014,10,POINT (116.3168 0.4139),116.3168,0.4139
2014-10-14,0618,Aqua,MODIS,72,D,0.0,2014,10,POINT (116.46489999999999 0.3628),116.46489999999999,0.36279999999999996
2014-10-15,0227,Terra,MODIS,76,D,0.0,2014,10,POINT (116.8772 0.3628999999999999),116.8772,0.36289999999999994
2014-10-15,0227,Terra,MODIS,80,D,0.0,2014,10,POINT (116.51210000000002 0.2359),116.51210000000002,0.2359
2014-10-15,0227,Terra,MODIS,75,D,0.0,2014,10,POINT (116.63639999999998 0.1818),116.63639999999998,0.1818
2014-10-15,0523,Aqua,MODIS,79,D,0.0,2014,10,POINT (116.65889999999999 0.077),116.65889999999999,0.077
2014-10-15,0523,Aqua,MODIS,90,D,0.0,2014,10,POINT (116.67880000000001 0.0798),116.67880000000001,0.0798
2014-10-15,0523,Aqua,MODIS,88,D,0.0,2014,10,POINT (116.6769 0.0928),116.6769,0.0928
2014-10-15,0523,Aqua,MODIS,83,D,0.0,2014,10,POINT (116.65699999999998 0.0899),116.65699999999998,0.0899
2014-10-15,0523,Aqua,MODIS,80,D,0.0,2014,10,POINT (117.1304 1.2732),117.1304,1.2732
2014-10-15,1448,Terra,MODIS,100,N,0.0,2014,10,POINT (116.49359999999999 0.2619),116.49359999999999,0.2619
2014-10-15,1448,Terra,MODIS,85,N,0.0,2014,10,POINT (116.66830000000002 0.0947),116.66830000000002,0.0947
2014-10-15,1448,Terra,MODIS,100,N,0.0,2014,10,POINT (116.6803 0.0777),116.6803,0.07770000000000002
2014-10-15,1448,Terra,MODIS,85,N,0.0,2014,10,POINT (116.50280000000001 0.2631999999999999),116.50280000000001,0.26319999999999993
2014-10-15,1448,Terra,MODIS,98,N,0.0,2014,10,POINT (116.68959999999998 0.079),116.68959999999998,0.07899999999999999
2014-10-15,1448,Terra,MODIS,100,N,0.0,2014,10,POINT (116.66960000000002 0.0855),116.66960000000002,0.0855
2014-10-15,1744,Aqua,MODIS,76,N,0.0,2014,10,POINT (116.695 0.0743),116.695,0.07430000000000002
2014-10-15,1744,Aqua,MODIS,89,N,0.0,2014,10,POINT (116.6793 0.0951),116.6793,0.0951
2014-10-15,1744,Aqua,MODIS,98,N,0.0,2014,10,POINT (116.68590000000002 0.0756),116.68590000000002,0.07559999999999999
2014-10-15,1744,Aqua,MODIS,85,N,0.0,2014,10,POINT (116.678 0.0861),116.678,0.08609999999999998
2014-10-15,1744,Aqua,MODIS,80,N,0.0,2014,10,POINT (116.6701 0.0965),116.6701,0.09650000000000003
2014-10-15,1744,Aqua,MODIS,79,N,0.0,2014,10,POINT (116.6688 0.0874),116.6688,0.0874
2014-10-15,1744,Aqua,MODIS,71,N,0.0,2014,10,POINT (117.64079999999998 1.1699),117.64079999999998,1.1699
2014-10-16,0309,Terra,MODIS,83,D,0.0,2014,10,POINT (116.68569999999998 0.0783),116.68569999999998,0.07829999999999998
2014-10-16,0606,Aqua,MODIS,96,D,0.0,2014,10,POINT (116.6887 0.077),116.6887,0.077
2014-10-16,0606,Aqua,MODIS,73,D,0.0,2014,10,POINT (116.79170000000002 0.3228),116.79170000000002,0.3228
2014-10-16,0606,Aqua,MODIS,91,D,0.0,2014,10,POINT (116.67490000000001 0.075),116.67490000000001,0.075
2014-10-16,0606,Aqua,MODIS,81,D,0.0,2014,10,POINT (116.6397 0.1738),116.6397,0.1738
2014-10-16,0606,Aqua,MODIS,79,D,0.0,2014,10,POINT (116.63400000000001 0.1741),116.63400000000001,0.1741
2014-10-16,0606,Aqua,MODIS,94,D,0.0,2014,10,POINT (116.67329999999998 0.086),116.67329999999998,0.086
2014-10-16,0606,Aqua,MODIS,76,D,0.0,2014,10,POINT (116.68000000000002 0.0897),116.68000000000002,0.0897
2014-10-16,0606,Aqua,MODIS,83,D,0.0,2014,10,POINT (116.8537 0.4003),116.8537,0.4003
2014-10-17,1732,Aqua,MODIS,100,N,0.0,2014,10,POINT (116.6795 0.0811),116.6795,0.0811
2014-10-17,1732,Aqua,MODIS,89,N,0.0,2014,10,POINT (116.681 0.0919),116.681,0.0919
2014-10-17,1732,Aqua,MODIS,84,N,0.0,2014,10,POINT (116.69279999999999 0.0792),116.69279999999999,0.0792
2014-10-18,0257,Terra,MODIS,93,D,0.0,2014,10,POINT (116.6847 0.0836),116.6847,0.08360000000000001
2014-10-18,0257,Terra,MODIS,83,D,0.0,2014,10,POINT (116.643 0.1819),116.643,0.1819
2014-10-18,0257,Terra,MODIS,77,D,0.0,2014,10,POINT (116.6832 0.0733),116.6832,0.07330000000000002
2014-10-18,0554,Aqua,MODIS,92,D,0.0,2014,10,POINT (116.51939999999999 0.2500999999999999),116.51939999999999,0.25009999999999993
2014-10-18,0554,Aqua,MODIS,83,D,0.0,2014,10,POINT (117.1164 1.2182),117.1164,1.2182
2014-10-18,0554,Aqua,MODIS,74,D,0.0,2014,10,POINT (117.23149999999998 0.4796000000000001),117.23149999999998,0.4796000000000001
2014-10-18,0554,Aqua,MODIS,72,D,0.0,2014,10,POINT (117.2698 0.5873),117.2698,0.5873
2014-10-18,0554,Aqua,MODIS,77,D,0.0,2014,10,POINT (116.6154 0.42),116.6154,0.42
2014-10-19,1424,Terra,MODIS,100,N,0.0,2014,10,POINT (116.5954 0.4042000000000001),116.5954,0.40420000000000006
2014-10-19,1424,Terra,MODIS,100,N,0.0,2014,10,POINT (116.6829 0.0731),116.6829,0.07310000000000001
2014-10-19,1720,Aqua,MODIS,71,N,0.0,2014,10,POINT (116.60030000000002 0.4053),116.60030000000002,0.4053
2014-10-20,0245,Terra,MODIS,82,D,0.0,2014,10,POINT (116.59919999999998 0.3976),116.59919999999998,0.39759999999999995
2014-10-20,0245,Terra,MODIS,80,D,0.0,2014,10,POINT (117.45030000000001 0.1894),117.45030000000001,0.1894
2014-10-20,0245,Terra,MODIS,88,D,0.0,2014,10,POINT (116.80590000000001 0.8832),116.80590000000001,0.8832
2014-10-20,0541,Aqua,MODIS,78,D,0.0,2014,10,POINT (116.6552 0.147),116.6552,0.147
2014-10-20,0541,Aqua,MODIS,72,D,0.0,2014,10,POINT (117.53030000000001 0.7421999999999999),117.53030000000001,0.7421999999999999
2014-10-20,0541,Aqua,MODIS,89,D,0.0,2014,10,POINT (117.422 0.1106),117.422,0.11059999999999999
2014-10-20,0541,Aqua,MODIS,81,D,0.0,2014,10,POINT (116.4568 0.3311000000000001),116.4568,0.33110000000000006
2014-10-20,0541,Aqua,MODIS,99,D,0.0,2014,10,POINT (116.68299999999999 0.0679),116.68299999999999,0.0679
2014-10-20,0541,Aqua,MODIS,77,D,0.0,2014,10,POINT (116.6706 0.0852),116.6706,0.0852
2014-10-20,0541,Aqua,MODIS,71,D,0.0,2014,10,POINT (116.87870000000001 0.9883999999999997),116.87870000000001,0.9883999999999997
2014-10-20,0541,Aqua,MODIS,84,D,0.0,2014,10,POINT (117.3409 0.6142000000000001),117.3409,0.6142000000000001
2014-10-20,0541,Aqua,MODIS,71,D,0.0,2014,10,POINT (117.5686 0.4721000000000001),117.5686,0.47210000000000013
2014-10-20,0541,Aqua,MODIS,84,D,0.0,2014,10,POINT (116.729 0.3702),116.729,0.37020000000000003
2014-10-20,0541,Aqua,MODIS,85,D,0.0,2014,10,POINT (116.83749999999999 0.4584),116.83749999999999,0.45840000000000003
2014-10-20,0541,Aqua,MODIS,80,D,0.0,2014,10,POINT (117.33170000000001 0.6129),117.33170000000001,0.6129
2014-10-20,0542,Aqua,MODIS,80,D,0.0,2014,10,POINT (117.6725 1.3516),117.6725,1.3516
2014-10-20,0542,Aqua,MODIS,73,D,0.0,2014,10,POINT (117.6712 1.3605),117.6712,1.3605
2014-10-20,1506,Terra,MODIS,97,N,0.0,2014,10,POINT (116.6636 0.0723),116.6636,0.0723
2014-10-20,1506,Terra,MODIS,100,N,0.0,2014,10,POINT (116.67480000000002 0.0768),116.67480000000002,0.0768
2014-10-20,1506,Terra,MODIS,100,N,0.0,2014,10,POINT (116.68169999999999 0.075),116.68169999999999,0.075
2014-10-22,0529,Aqua,MODIS,78,D,0.0,2014,10,POINT (117.9198 0.9112999999999999),117.9198,0.9112999999999999
2014-10-22,0529,Aqua,MODIS,75,D,0.0,2014,10,POINT (116.57560000000001 0.8670999999999999),116.57560000000001,0.8670999999999999
2014-10-22,0529,Aqua,MODIS,76,D,0.0,2014,10,POINT (117.0105 1.0344000000000002),117.0105,1.0344000000000002
2014-10-22,0529,Aqua,MODIS,86,D,0.0,2014,10,POINT (117.204 0.7284000000000002),117.204,0.7284000000000002
2014-10-22,0529,Aqua,MODIS,91,D,0.0,2014,10,POINT (117.1986 0.7303),117.1986,0.7303
2014-10-22,0529,Aqua,MODIS,77,D,0.0,2014,10,POINT (117.6116 1.1112000000000002),117.6116,1.1112000000000002
2014-10-27,0548,Aqua,MODIS,81,D,0.0,2014,10,POINT (117.6674 0.9901999999999999),117.6674,0.9901999999999999
2014-10-27,0548,Aqua,MODIS,96,D,0.0,2014,10,POINT (116.48740000000001 0.1309),116.48740000000001,0.13090000000000002
2014-10-27,0548,Aqua,MODIS,76,D,0.0,2014,10,POINT (116.67610000000002 0.0847),116.67610000000002,0.0847
2014-10-29,0535,Aqua,MODIS,87,D,0.0,2014,10,POINT (117.2051 0.7498999999999999),117.2051,0.7498999999999999
2014-10-29,0535,Aqua,MODIS,81,D,0.0,2014,10,POINT (116.479 0.1438),116.479,0.1438
2014-11-01,0606,Aqua,MODIS,80,D,0.0,2014,11,POINT (116.6547 0.1535),116.6547,0.15349999999999997
2014-11-01,0606,Aqua,MODIS,73,D,0.0,2014,11,POINT (116.68829999999998 0.0657),116.68829999999998,0.06570000000000001
2014-11-03,0554,Aqua,MODIS,75,D,0.0,2014,11,POINT (117.4949 0.3112),117.4949,0.3112
2014-11-05,0542,Aqua,MODIS,77,D,0.0,2014,11,POINT (118.2484 0.8899),118.2484,0.8899
2014-11-23,0529,Aqua,MODIS,86,D,0.0,2014,11,POINT (117.4697 0.4723999999999999),117.4697,0.47239999999999993
2014-11-23,0529,Aqua,MODIS,77,D,0.0,2014,11,POINT (117.46239999999999 0.4766),117.46239999999999,0.47659999999999997
2014-11-26,0600,Aqua,MODIS,76,D,0.0,2014,11,POINT (117.5512 0.4861),117.5512,0.48610000000000003
2014-11-26,0600,Aqua,MODIS,76,D,0.0,2014,11,POINT (116.8776 0.8507),116.8776,0.8507
2014-12-23,0542,Aqua,MODIS,82,D,0.0,2014,12,POINT (117.5406 0.4156000000000001),117.5406,0.4156000000000001
2014-12-23,0542,Aqua,MODIS,74,D,0.0,2014,12,POINT (117.5315 0.4143),117.5315,0.4143
2015-02-18,0536,Aqua,MODIS,71,D,0.0,2015,2,POINT (117.6742 1.1689999999999998),117.6742,1.1689999999999998
2015-02-27,0530,Aqua,MODIS,85,D,0.0,2015,2,POINT (116.93710000000002 0.8429),116.93710000000002,0.8429
2015-02-27,0530,Aqua,MODIS,82,D,0.0,2015,2,POINT (116.9229 0.8408),116.9229,0.8408
2015-02-27,0530,Aqua,MODIS,78,D,0.0,2015,2,POINT (117.0422 1.0196),117.0422,1.0196
2015-03-15,0232,Terra,MODIS,77,D,2.0,2015,3,POINT (117.4423 0.6094),117.4423,0.6094
2015-03-15,0232,Terra,MODIS,85,D,0.0,2015,3,POINT (116.59 0.4003),116.59,0.4003
2015-03-15,0530,Aqua,MODIS,75,D,0.0,2015,3,POINT (117.02010000000001 1.0158000000000003),117.02010000000001,1.0158000000000003
2015-03-15,0530,Aqua,MODIS,71,D,0.0,2015,3,POINT (117.00609999999999 1.0137),117.00609999999999,1.0137
2015-03-15,0530,Aqua,MODIS,86,D,0.0,2015,3,POINT (116.369 0.5753999999999999),116.369,0.5753999999999999
2015-03-15,0530,Aqua,MODIS,85,D,0.0,2015,3,POINT (116.35319999999999 0.5731),116.35319999999999,0.5731
2015-03-15,0530,Aqua,MODIS,76,D,0.0,2015,3,POINT (116.5803 0.3992999999999999),116.5803,0.39929999999999993
2015-03-15,0530,Aqua,MODIS,71,D,0.0,2015,3,POINT (116.5956 0.4016000000000001),116.5956,0.40160000000000007
2015-03-24,0524,Aqua,MODIS,83,D,0.0,2015,3,POINT (117.684 1.1663),117.684,1.1663
2015-03-24,0524,Aqua,MODIS,74,D,0.0,2015,3,POINT (117.6677 1.1638000000000002),117.6677,1.1638000000000002
2015-03-24,0524,Aqua,MODIS,84,D,0.0,2015,3,POINT (117.6719 1.1698),117.6719,1.1698
2015-03-29,0542,Aqua,MODIS,79,D,0.0,2015,3,POINT (117.591 0.5685),117.591,0.5685
2015-03-31,0530,Aqua,MODIS,77,D,0.0,2015,3,POINT (116.9409 1.2647999999999997),116.9409,1.2647999999999997
2015-04-09,0524,Aqua,MODIS,84,D,0.0,2015,4,POINT (117.06779999999999 1.1203000000000003),117.06779999999999,1.1203000000000003
2015-05-04,0518,Aqua,MODIS,73,D,0.0,2015,5,POINT (116.9925 0.9506999999999999),116.9925,0.9506999999999999
